sample_id,class_id,model_index,original_class_id,source,source_version,signer_id,consent_id,split,raw_path,landmark_path,quality_status,training_status,manual_selectable,risk_tier
signer8_sample714,kotu,12,122,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample714_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample714.npz,approved,trainable,true,standard
signer8_sample716,gostermek,3,77,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample716_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample716.npz,approved,trainable,true,standard
signer8_sample719,kaza,11,108,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample719_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample719.npz,approved,trainable,true,standard
signer8_sample736,tuvalet,16,200,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample736_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample736.npz,approved,trainable,true,standard
signer8_sample752,yorgun,19,222,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample752_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample752.npz,approved,trainable,true,standard
signer8_sample755,kaza,11,108,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample755_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample755.npz,approved,trainable,true,standard
signer8_sample757,iyi,10,100,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample757_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample757.npz,approved,trainable,true,standard
signer8_sample760,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample760_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample760.npz,approved,trainable,true,standard
signer8_sample772,ilac,9,96,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample772_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample772.npz,approved,trainable,true,standard
signer8_sample839,doktor,0,52,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample839_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample839.npz,approved,trainable,true,standard
signer8_sample857,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample857_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample857.npz,approved,trainable,true,standard
signer8_sample858,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample858_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample858.npz,approved,trainable,true,standard
signer8_sample863,eczane,1,58,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample863_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample863.npz,approved,trainable,true,standard
signer8_sample878,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample878_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample878.npz,approved,trainable,true,standard
signer8_sample891,gostermek,3,77,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample891_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample891.npz,approved,trainable,true,standard
signer8_sample910,nerede,13,138,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample910_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample910.npz,approved,trainable,true,standard
signer8_sample958,yardim,18,211,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample958_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample958.npz,approved,trainable,true,red_flag
signer8_sample959,doktor,0,52,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample959_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample959.npz,approved,trainable,true,standard
signer8_sample961,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample961_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample961.npz,approved,trainable,true,red_flag
signer8_sample972,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample972_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample972.npz,approved,trainable,true,red_flag
signer8_sample977,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample977_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample977.npz,approved,trainable,true,standard
signer8_sample987,doktor,0,52,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample987_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample987.npz,approved,trainable,true,standard
signer8_sample996,doktor,0,52,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample996_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample996.npz,approved,trainable,true,standard
signer8_sample1015,yardim,18,211,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1015_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1015.npz,approved,trainable,true,red_flag
signer8_sample1020,igne,8,95,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1020_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1020.npz,approved,trainable,true,standard
signer8_sample1080,kotu,12,122,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1080_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1080.npz,approved,trainable,true,standard
signer8_sample1096,ilac,9,96,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1096_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1096.npz,approved,trainable,true,standard
signer8_sample1106,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1106_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1106.npz,approved,trainable,true,standard
signer8_sample1113,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1113_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1113.npz,approved,trainable,true,standard
signer8_sample1121,iyi,10,100,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1121_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1121.npz,approved,trainable,true,standard
signer8_sample1134,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1134_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1134.npz,approved,trainable,true,standard
signer8_sample1136,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1136_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1136.npz,approved,trainable,true,standard
signer8_sample1168,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1168_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1168.npz,approved,trainable,true,standard
signer8_sample1173,igne,8,95,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1173_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1173.npz,approved,trainable,true,standard
signer8_sample1177,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1177_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1177.npz,approved,trainable,true,standard
signer8_sample1205,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1205_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1205.npz,approved,trainable,true,standard
signer8_sample1228,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1228_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1228.npz,approved,trainable,true,standard
signer8_sample1238,tuvalet,16,200,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1238_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1238.npz,approved,trainable,true,standard
signer8_sample1251,kotu,12,122,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1251_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1251.npz,approved,trainable,true,standard
signer8_sample1264,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1264_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1264.npz,approved,trainable,true,standard
signer8_sample1277,nerede,13,138,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1277_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1277.npz,approved,trainable,true,standard
signer8_sample1281,eczane,1,58,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1281_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1281.npz,approved,trainable,true,standard
signer8_sample1291,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1291_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1291.npz,approved,trainable,true,standard
signer8_sample1296,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1296_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1296.npz,approved,trainable,true,red_flag
signer8_sample1304,yorgun,19,222,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1304_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1304.npz,approved,trainable,true,standard
signer8_sample1322,tuvalet,16,200,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1322_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1322.npz,approved,trainable,true,standard
signer8_sample1325,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1325_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1325.npz,approved,trainable,true,standard
signer8_sample1333,kotu,12,122,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1333_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1333.npz,approved,trainable,true,standard
signer8_sample1337,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1337_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1337.npz,approved,trainable,true,standard
signer8_sample1349,iyi,10,100,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1349_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1349.npz,approved,trainable,true,standard
signer8_sample1375,ilac,9,96,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1375_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1375.npz,approved,trainable,true,standard
signer8_sample1385,tuvalet,16,200,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1385_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1385.npz,approved,trainable,true,standard
signer8_sample1386,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1386_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1386.npz,approved,trainable,true,standard
signer8_sample1390,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1390_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1390.npz,approved,trainable,true,standard
signer8_sample1391,doktor,0,52,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1391_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1391.npz,approved,trainable,true,standard
signer8_sample1411,eczane,1,58,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1411_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1411.npz,approved,trainable,true,standard
signer8_sample1423,yorgun,19,222,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1423_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1423.npz,approved,trainable,true,standard
signer8_sample1427,yardim,18,211,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1427_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1427.npz,approved,trainable,true,red_flag
signer8_sample1428,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1428_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1428.npz,approved,trainable,true,standard
signer8_sample1437,yorgun,19,222,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1437_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1437.npz,approved,trainable,true,standard
signer8_sample1443,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1443_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1443.npz,approved,trainable,true,standard
signer8_sample1455,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1455_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1455.npz,approved,trainable,true,standard
signer8_sample1458,gostermek,3,77,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1458_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1458.npz,approved,trainable,true,standard
signer8_sample1478,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1478_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1478.npz,approved,trainable,true,standard
signer8_sample1481,nerede,13,138,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1481_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1481.npz,approved,trainable,true,standard
signer8_sample1483,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1483_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1483.npz,approved,trainable,true,red_flag
signer8_sample1485,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1485_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1485.npz,approved,trainable,true,standard
signer8_sample1492,tuvalet,16,200,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1492_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1492.npz,approved,trainable,true,standard
signer8_sample1499,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1499_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1499.npz,approved,trainable,true,standard
signer8_sample1519,igne,8,95,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1519_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1519.npz,approved,trainable,true,standard
signer8_sample1521,gostermek,3,77,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1521_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1521.npz,approved,trainable,true,standard
signer8_sample1526,yorgun,19,222,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1526_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1526.npz,approved,trainable,true,standard
signer8_sample1530,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1530_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1530.npz,approved,trainable,true,standard
signer8_sample1567,kotu,12,122,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1567_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1567.npz,approved,trainable,true,standard
signer8_sample1572,tuvalet,16,200,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1572_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1572.npz,approved,trainable,true,standard
signer8_sample1591,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1591_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1591.npz,approved,trainable,true,standard
signer8_sample1618,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1618_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1618.npz,approved,trainable,true,standard
signer8_sample1621,ilac,9,96,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1621_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1621.npz,approved,trainable,true,standard
signer8_sample1624,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer8,dataset_license,train,AUTSL/train_poses/signer8_sample1624_color.pkl,processed/autsl20/landmark46-v1/train/signer8_sample1624.npz,approved,trainable,true,red_flag
